freq,dbfs,dbspl,rms,min_amp,max_amp,tag
115.14,-46,81.08,0.0018,-0.0049,0.0046,
3675.0,-49,80.06,0.0016,-0.0037,0.0022,
115.14,-44,82.83,0.0022,-0.0058,0.0063,
506.9,-48,80.59,0.0017,-0.0032,0.0039,
115.14,-40,85.23,0.0029,-0.0101,0.0051,
230.29,-45,80.59,0.0017,-0.0056,0.005,
909.28,-51,76.81,0.0011,-0.0024,0.0027,
118.23,-46,81.08,0.0018,-0.0051,0.0045,
115.14,-44,82.42,0.0021,-0.0061,0.0051,
501.14,-48,79.5,0.0015,-0.0032,0.0042,
115.14,-45,81.08,0.0018,-0.0059,0.0057,
1013.79,-49,78.9,0.0014,-0.0035,0.0032,
115.14,-45,81.55,0.0019,-0.0048,0.0056,
501.14,-47,80.59,0.0017,-0.0034,0.0042,
259.41,-46,81.08,0.0018,-0.0045,0.0047,
230.29,-46,81.55,0.0019,-0.0046,0.0053,
506.9,-50,78.26,0.0013,-0.0028,0.0033,
268.9,-47,79.5,0.0015,-0.0044,0.0037,
230.29,-46,80.59,0.0017,-0.0043,0.0049,
345.43,-48,80.06,0.0016,-0.0042,0.0039,
13530.68,-50,76.81,0.0011,-0.0022,0.0032,
447.72,-45,82.42,0.0021,-0.0043,0.0054,
323.08,-45,82.42,0.0021,-0.0048,0.0056,
115.14,-45,82.0,0.002,-0.0053,0.0047,
501.14,-47,78.9,0.0014,-0.0043,0.0031,
115.14,-44,80.59,0.0017,-0.0042,0.0061,
230.29,-46,80.06,0.0016,-0.0045,0.0049,
190.91,-45,84.28,0.0026,-0.0058,0.0048,
367.5,-44,81.08,0.0018,-0.0063,0.0047,
115.14,-45,80.59,0.0017,-0.0055,0.0048,
230.29,-44,82.42,0.0021,-0.0043,0.0066,
1002.27,-47,79.5,0.0015,-0.0043,0.0025,
230.29,-44,80.59,0.0017,-0.0043,0.0064,
115.14,-45,82.83,0.0022,-0.0046,0.0054,
1002.27,-49,78.26,0.0013,-0.0034,0.003,
148.48,-47,81.08,0.0018,-0.0044,0.0044,
115.14,-43,82.0,0.002,-0.007,0.0057,
115.14,-44,81.55,0.0019,-0.0066,0.0039,
399.7,-48,79.5,0.0015,-0.0041,0.0042,
315.0,-47,81.08,0.0018,-0.0045,0.0041,
230.29,-46,81.55,0.0019,-0.005,0.0039,
2534.48,-47,78.9,0.0014,-0.0033,0.0044,
115.14,-46,80.59,0.0017,-0.005,0.004,
115.14,-45,81.08,0.0018,-0.0055,0.0047,
121.15,-45,81.08,0.0018,-0.0055,0.0057,
416.04,-47,80.59,0.0017,-0.0034,0.0043,
115.14,-45,82.0,0.002,-0.0056,0.0044,
501.14,-46,80.06,0.0016,-0.0031,0.0048,
230.29,-45,82.0,0.002,-0.0057,0.0045,
345.43,-44,81.55,0.0019,-0.0052,0.0061,
1208.22,-47,80.59,0.0017,-0.0037,0.0043,
115.14,-44,82.42,0.0021,-0.0044,0.006,
115.14,-45,81.08,0.0018,-0.0054,0.0046,
115.14,-42,83.58,0.0024,-0.0055,0.008,
230.29,-47,80.06,0.0016,-0.0043,0.0044,
506.9,-44,83.58,0.0024,-0.0027,0.0066,
460.57,-47,80.06,0.0016,-0.0043,0.0039,
7350.0,-52,78.9,0.0014,-0.0016,0.0026,
115.14,-44,83.94,0.0025,-0.0066,0.0058,
7603.45,-48,78.26,0.0013,-0.0023,0.0038,
115.14,-42,83.58,0.0024,-0.0077,0.0054,
501.14,-50,80.06,0.0016,-0.0031,0.0033,
115.14,-44,82.0,0.002,-0.006,0.0046,
506.9,-45,82.0,0.002,-0.0056,0.0043,
115.14,-44,80.59,0.0017,-0.0043,0.0062,
115.14,-46,81.55,0.0019,-0.0044,0.0051,
115.14,-43,83.94,0.0025,-0.0059,0.0074,
115.14,-43,83.21,0.0023,-0.0074,0.0053,
230.29,-46,81.08,0.0018,-0.0051,0.0042,
115.14,-44,82.83,0.0022,-0.0056,0.0062,
506.9,-47,81.55,0.0019,-0.0036,0.0042,
230.29,-45,80.59,0.0017,-0.005,0.0058,
115.14,-43,82.0,0.002,-0.0067,0.0054,
469.15,-46,83.21,0.0023,-0.0051,0.0049,
117.29,-46,80.06,0.0016,-0.0036,0.0047,
230.29,-45,81.55,0.0019,-0.0057,0.0057,
460.57,-45,81.08,0.0018,-0.0055,0.0044,
115.14,-45,82.0,0.002,-0.0041,0.0054,
506.9,-46,80.59,0.0017,-0.003,0.0049,
344.53,-48,79.5,0.0015,-0.004,0.0027,
128.57,-46,82.0,0.002,-0.0048,0.0048,
115.14,-45,82.42,0.0021,-0.0058,0.0043,
230.29,-44,81.55,0.0019,-0.0062,0.0043,
506.9,-47,79.5,0.0015,-0.0037,0.0042,
273.91,-45,82.0,0.002,-0.0053,0.0045,
115.14,-47,80.06,0.0016,-0.0042,0.0047,
3041.38,-48,78.26,0.0013,-0.0038,0.0031,
115.14,-42,84.61,0.0027,-0.0061,0.0078,
227.32,-46,82.83,0.0022,-0.0045,0.0049,
115.14,-44,81.08,0.0018,-0.0061,0.0042,
501.14,-50,77.56,0.0012,-0.0028,0.0031,
115.14,-45,82.0,0.002,-0.0055,0.0055,
181.48,-45,84.61,0.0027,-0.0047,0.0058,
460.57,-46,81.08,0.0018,-0.0049,0.0052,
506.9,-51,78.26,0.0013,-0.0029,0.0029,
115.14,-45,82.0,0.002,-0.0054,0.0049,
230.29,-45,82.0,0.002,-0.0054,0.0044,
230.29,-46,80.06,0.0016,-0.0043,0.0053,
501.14,-47,81.55,0.0019,-0.0039,0.0045,
230.29,-45,81.08,0.0018,-0.0059,0.005,
115.14,-46,81.08,0.0018,-0.0048,0.0052,
506.9,-46,84.92,0.0028,-0.0052,0.0045,
149.49,-44,81.55,0.0019,-0.0065,0.004,
250.57,-45,82.0,0.002,-0.0037,0.0056,
230.29,-45,81.08,0.0018,-0.0056,0.0055,
115.14,-44,82.0,0.002,-0.005,0.0064,
1002.27,-50,77.56,0.0012,-0.0028,0.0031,
134.45,-46,80.59,0.0017,-0.0048,0.004,
310.56,-48,79.5,0.0015,-0.0035,0.0041,
345.43,-43,81.08,0.0018,-0.0047,0.0068,
115.14,-45,79.5,0.0015,-0.0054,0.0042,
1013.79,-50,78.26,0.0013,-0.0028,0.0031,
115.14,-44,82.42,0.0021,-0.0062,0.0042,
122.16,-46,82.0,0.002,-0.0044,0.0052,
115.14,-42,83.21,0.0023,-0.0077,0.0052,
506.9,-49,78.9,0.0014,-0.0035,0.0029,
115.14,-45,83.58,0.0024,-0.0056,0.0059,
115.14,-47,79.5,0.0015,-0.0045,0.0046,
580.26,-43,83.94,0.0025,-0.0072,0.0037,
506.9,-46,82.83,0.0022,-0.0042,0.0052,
115.14,-45,82.0,0.002,-0.0054,0.0047,
506.9,-49,80.06,0.0016,-0.0035,0.0028,
230.29,-45,81.08,0.0018,-0.0054,0.0038,
115.14,-45,83.21,0.0023,-0.0059,0.0057,
1050.0,-48,78.9,0.0014,-0.002,0.004,
230.29,-45,82.0,0.002,-0.0047,0.0055,
230.29,-45,81.55,0.0019,-0.0056,0.0048,
230.29,-44,82.0,0.002,-0.0054,0.0064,
115.14,-44,81.55,0.0019,-0.0049,0.006,
558.23,-47,80.59,0.0017,-0.0037,0.0044,
19600.0,-59,71.54,0.0006,-0.0009,0.0011,only audible in young ears
115.14,-45,80.59,0.0017,-0.004,0.0056,
115.14,-45,83.21,0.0023,-0.0058,0.0056,
501.14,-48,80.06,0.0016,-0.003,0.004,
115.14,-45,80.59,0.0017,-0.0044,0.0054,
115.14,-42,83.58,0.0024,-0.0081,0.0049,
1764.0,-50,80.59,0.0017,-0.003,0.0031,
230.29,-45,82.0,0.002,-0.0059,0.0056,
230.29,-44,82.0,0.002,-0.0045,0.0066,
230.29,-44,81.08,0.0018,-0.0037,0.0065,
115.14,-44,81.55,0.0019,-0.0061,0.005,
4562.07,-52,77.56,0.0012,-0.0022,0.0026,
115.14,-45,82.0,0.002,-0.0054,0.0053,
230.29,-47,80.59,0.0017,-0.0046,0.0039,
115.14,-47,79.5,0.0015,-0.004,0.0044,
230.29,-46,79.5,0.0015,-0.0049,0.0041,
116.36,-45,82.42,0.0021,-0.0044,0.0054,
506.9,-48,82.0,0.002,-0.0038,0.004,
501.14,-46,78.9,0.0014,-0.0029,0.0048,
115.14,-46,80.59,0.0017,-0.0048,0.004,
127.46,-43,85.81,0.0031,-0.0058,0.0069,
115.14,-44,82.0,0.002,-0.0045,0.0062,
115.14,-45,81.55,0.0019,-0.0056,0.0055,
115.14,-46,81.55,0.0019,-0.005,0.0053,
141.35,-41,84.28,0.0026,-0.0049,0.0088,
345.43,-44,82.42,0.0021,-0.0043,0.0065,
115.14,-46,81.08,0.0018,-0.0047,0.0053,
506.9,-49,79.5,0.0015,-0.0034,0.0032,
115.14,-46,81.08,0.0018,-0.0048,0.0049,
230.29,-45,82.0,0.002,-0.0058,0.0045,
506.9,-47,82.0,0.002,-0.0045,0.0037,
115.14,-46,81.08,0.0018,-0.0051,0.0037,
345.43,-48,79.5,0.0015,-0.0038,0.004,
180.0,-47,82.0,0.002,-0.0047,0.0044,
230.29,-46,81.08,0.0018,-0.0049,0.0053,
501.14,-49,79.5,0.0015,-0.0033,0.0034,
230.29,-47,79.5,0.0015,-0.0046,0.0035,
506.9,-48,78.9,0.0014,-0.0029,0.0041,
230.29,-45,81.08,0.0018,-0.0056,0.0044,
501.14,-46,82.0,0.002,-0.0049,0.0035,
208.02,-45,82.42,0.0021,-0.0057,0.0044,
115.14,-46,81.08,0.0018,-0.0048,0.0036,
115.14,-44,82.83,0.0022,-0.006,0.0063,
115.14,-43,84.28,0.0026,-0.0052,0.0071,
246.37,-46,80.06,0.0016,-0.0038,0.0051,
345.43,-47,79.5,0.0015,-0.0036,0.0043,
506.9,-48,80.06,0.0016,-0.0029,0.0041,
115.14,-43,81.08,0.0018,-0.0069,0.0045,
115.14,-45,80.59,0.0017,-0.0058,0.0049,
271.38,-43,82.83,0.0022,-0.0067,0.0056,
304.14,-47,80.06,0.0016,-0.0047,0.0041,
115.14,-45,81.08,0.0018,-0.0059,0.0054,
115.14,-45,82.42,0.0021,-0.0054,0.0057,
230.29,-45,82.42,0.0021,-0.0051,0.0059,
393.75,-47,81.55,0.0019,-0.0035,0.0044,
345.43,-46,80.59,0.0017,-0.0051,0.005,
230.29,-43,83.21,0.0023,-0.0073,0.0044,
501.14,-48,80.06,0.0016,-0.004,0.003,
115.14,-48,80.06,0.0016,-0.0042,0.0041,
115.14,-45,82.42,0.0021,-0.0057,0.0056,
230.29,-44,81.08,0.0018,-0.006,0.0058,
345.43,-46,80.59,0.0017,-0.005,0.0038,
230.29,-45,81.55,0.0019,-0.0057,0.0056,
230.29,-46,81.08,0.0018,-0.0052,0.0049,
115.14,-45,81.08,0.0018,-0.0055,0.0044,
501.14,-50,78.26,0.0013,-0.0028,0.0032,
460.57,-48,80.06,0.0016,-0.0042,0.0037,
115.14,-44,80.59,0.0017,-0.0044,0.0061,
115.14,-45,81.08,0.0018,-0.0049,0.0053,
506.9,-49,78.26,0.0013,-0.0025,0.0036,
345.43,-44,82.83,0.0022,-0.0057,0.0061,
5068.97,-47,79.5,0.0015,-0.0046,0.0035,
230.29,-46,81.08,0.0018,-0.0052,0.0047,
115.14,-45,81.55,0.0019,-0.0053,0.0041,
115.14,-44,82.0,0.002,-0.0061,0.0054,
115.14,-42,84.92,0.0028,-0.0075,0.0077,
506.9,-47,81.55,0.0019,-0.0031,0.0043,
115.14,-44,84.28,0.0026,-0.0058,0.0066,
115.14,-46,82.42,0.0021,-0.005,0.0049,
501.14,-46,82.0,0.002,-0.005,0.0045,
115.14,-45,82.42,0.0021,-0.0059,0.0045,
345.43,-47,80.06,0.0016,-0.0044,0.0038,
230.29,-44,82.83,0.0022,-0.0061,0.0047,
506.9,-49,78.9,0.0014,-0.0036,0.0027,
361.48,-44,82.42,0.0021,-0.0031,0.0061,
126.72,-44,82.42,0.0021,-0.0061,0.0037,
460.57,-46,80.59,0.0017,-0.005,0.0037,
506.9,-48,79.5,0.0015,-0.0042,0.0038,
115.14,-44,83.21,0.0023,-0.006,0.0055,
284.52,-47,80.06,0.0016,-0.0047,0.0036,
420.0,-44,82.42,0.0021,-0.0057,0.0064,
115.14,-44,82.42,0.0021,-0.0059,0.0063,
506.9,-48,78.9,0.0014,-0.0028,0.0039,
230.29,-46,80.59,0.0017,-0.0049,0.0038,
115.14,-44,82.0,0.002,-0.0063,0.0051,
233.33,-44,82.83,0.0022,-0.0061,0.0044,
115.14,-46,82.42,0.0021,-0.0046,0.005,
115.14,-45,82.0,0.002,-0.0052,0.0056,
115.14,-44,83.58,0.0024,-0.0061,0.0056,
115.14,-46,82.83,0.0022,-0.0053,0.0052,
501.14,-49,78.9,0.0014,-0.0037,0.0037,
115.14,-43,81.55,0.0019,-0.0067,0.0047,
410.23,-45,80.06,0.0016,-0.0038,0.0057,
115.14,-45,82.83,0.0022,-0.0058,0.0054,
501.14,-48,78.9,0.0014,-0.0041,0.0036,
115.14,-45,81.08,0.0018,-0.004,0.0053,
501.14,-46,81.08,0.0018,-0.004,0.0051,
115.14,-45,82.83,0.0022,-0.0056,0.0056,
345.43,-46,81.08,0.0018,-0.0044,0.0053,
136.96,-45,81.55,0.0019,-0.0055,0.005,
115.14,-45,80.59,0.0017,-0.0049,0.0053,
506.9,-46,81.55,0.0019,-0.0031,0.005,
115.14,-47,80.59,0.0017,-0.0045,0.0042,
115.14,-45,82.0,0.002,-0.0058,0.0042,
506.9,-50,78.26,0.0013,-0.0033,0.003,
247.75,-44,82.83,0.0022,-0.0048,0.0065,
383.48,-49,78.26,0.0013,-0.0036,0.0028,
115.14,-44,82.0,0.002,-0.0056,0.0062,
506.9,-49,78.26,0.0013,-0.0027,0.0035,
115.14,-45,81.08,0.0018,-0.0041,0.0055,
501.14,-49,80.59,0.0017,-0.0037,0.0035,
115.14,-45,80.59,0.0017,-0.005,0.0058,
1002.27,-47,81.08,0.0018,-0.0034,0.0046,
115.14,-45,82.83,0.0022,-0.0055,0.0053,
1013.79,-48,77.56,0.0012,-0.0025,0.0039,
230.29,-45,81.08,0.0018,-0.0053,0.0057,
1102.5,-46,81.08,0.0018,-0.0053,0.0033,
115.14,-43,83.58,0.0024,-0.0045,0.0069,
115.14,-42,83.94,0.0025,-0.0083,0.0055,
501.14,-48,81.55,0.0019,-0.0041,0.0041,
115.14,-42,84.61,0.0027,-0.0076,0.0058,
6300.0,-47,82.0,0.002,-0.0042,0.0026,
115.14,-47,80.59,0.0017,-0.0046,0.0045,
501.14,-44,81.55,0.0019,-0.004,0.006,
115.14,-44,83.21,0.0023,-0.006,0.0058,
345.43,-46,82.0,0.002,-0.0052,0.0045,
501.14,-49,79.5,0.0015,-0.0035,0.0035,
230.29,-48,79.5,0.0015,-0.0038,0.004,
2321.05,-49,81.55,0.0019,-0.0034,0.0031,
1297.06,-49,78.9,0.0014,-0.0034,0.003,
115.14,-46,80.06,0.0016,-0.0039,0.0052,
345.43,-45,82.0,0.002,-0.0056,0.0058,
1013.79,-50,80.59,0.0017,-0.0026,0.0033,
345.43,-46,80.59,0.0017,-0.0048,0.0046,
848.08,-49,80.06,0.0016,-0.0034,0.0035,
115.14,-44,83.94,0.0025,-0.0064,0.0059,
115.14,-45,81.55,0.0019,-0.004,0.0059,
7096.55,-49,77.56,0.0012,-0.0027,0.0034,
230.29,-46,80.59,0.0017,-0.0053,0.0042,
115.14,-44,82.0,0.002,-0.0052,0.0063,
506.9,-47,82.42,0.0021,-0.0045,0.0039,
512.79,-48,81.08,0.0018,-0.0039,0.0024,
115.14,-42,82.0,0.002,-0.0043,0.0078,
230.29,-45,82.0,0.002,-0.0059,0.0041,
1520.69,-50,77.56,0.0012,-0.002,0.0032,
115.14,-45,83.58,0.0024,-0.0058,0.0058,
345.43,-43,81.55,0.0019,-0.0069,0.0054,
115.14,-46,80.06,0.0016,-0.0042,0.0051,
115.14,-43,84.92,0.0028,-0.0068,0.0069,
288.24,-43,83.21,0.0023,-0.0046,0.0068,
277.36,-42,81.55,0.0019,-0.0043,0.008,
115.14,-43,82.83,0.0022,-0.0073,0.0068,
115.14,-43,83.94,0.0025,-0.0059,0.007,
155.28,-43,82.42,0.0021,-0.0048,0.0067,
115.14,-41,84.28,0.0026,-0.009,0.0067,
115.14,-44,83.21,0.0023,-0.0054,0.0061,
506.9,-42,83.58,0.0024,-0.0082,0.0042,
115.14,-42,83.58,0.0024,-0.0076,0.0052,
402.74,-44,82.42,0.0021,-0.0045,0.0061,
115.14,-46,82.0,0.002,-0.0051,0.005,
506.9,-44,83.58,0.0024,-0.0052,0.006,
345.43,-43,81.55,0.0019,-0.0055,0.0071,
115.14,-45,82.42,0.0021,-0.0056,0.0059,
506.9,-43,83.94,0.0025,-0.0073,0.0031,
174.31,-43,83.21,0.0023,-0.0073,0.0046,
4652.75,-44,82.0,0.002,-0.0062,0.0046,
230.29,-43,82.83,0.0022,-0.0051,0.007,
115.14,-41,84.28,0.0026,-0.0085,0.0057,
230.29,-45,83.21,0.0023,-0.0055,0.0056,
115.14,-43,84.28,0.0026,-0.0072,0.007,
1002.27,-46,80.59,0.0017,-0.0052,0.0034,
115.14,-42,83.58,0.0024,-0.0059,0.0083,
1013.79,-42,83.94,0.0025,-0.0044,0.0075,
115.14,-42,83.94,0.0025,-0.008,0.0059,
1013.79,-45,83.21,0.0023,-0.005,0.0055,
137.81,-45,81.55,0.0019,-0.0056,0.005,
292.05,-48,80.06,0.0016,-0.0039,0.004,
115.14,-44,83.21,0.0023,-0.006,0.006,
6082.76,-49,78.9,0.0014,-0.0035,0.0034,
124.93,-43,84.28,0.0026,-0.0052,0.0071,
115.14,-46,81.08,0.0018,-0.005,0.0047,
115.14,-45,82.83,0.0022,-0.0059,0.0059,
230.29,-43,81.55,0.0019,-0.0055,0.0068,
115.14,-46,81.08,0.0018,-0.0047,0.0051,
115.14,-44,81.08,0.0018,-0.0062,0.0047,
1013.79,-46,82.0,0.002,-0.0048,0.0033,
230.29,-44,82.83,0.0022,-0.0049,0.0061,
501.14,-43,85.23,0.0029,-0.0071,0.0053,
1520.69,-50,78.26,0.0013,-0.0028,0.0031,
115.14,-48,81.08,0.0018,-0.0042,0.0039,
2383.78,-47,80.59,0.0017,-0.0029,0.0043,
1729.41,-49,80.06,0.0016,-0.0025,0.0034,
115.14,-44,81.55,0.0019,-0.0046,0.006,
506.9,-46,81.08,0.0018,-0.0051,0.0021,
115.14,-45,81.55,0.0019,-0.0059,0.0044,
506.9,-43,83.58,0.0024,-0.0041,0.0071,
115.14,-43,82.83,0.0022,-0.0068,0.0063,
2004.55,-48,79.5,0.0015,-0.0037,0.0038,
115.14,-48,79.5,0.0015,-0.004,0.0041,
1002.27,-49,78.9,0.0014,-0.0036,0.0033,
115.14,-44,83.94,0.0025,-0.0065,0.0058,
506.9,-47,79.5,0.0015,-0.0045,0.0038,
115.14,-44,82.83,0.0022,-0.0052,0.0061,
230.29,-46,80.59,0.0017,-0.0048,0.0047,
115.14,-43,83.58,0.0024,-0.0072,0.0053,
621.13,-48,80.59,0.0017,-0.0041,0.0042,
115.14,-43,82.0,0.002,-0.007,0.0055,
1002.27,-49,78.26,0.0013,-0.0026,0.0036,
345.43,-47,79.5,0.0015,-0.0046,0.0046,
506.9,-47,80.59,0.0017,-0.0039,0.0047,
460.57,-44,81.08,0.0018,-0.006,0.0042,
506.9,-49,79.5,0.0015,-0.0034,0.0037,
230.29,-44,83.58,0.0024,-0.0061,0.0055,
1160.53,-49,78.9,0.0014,-0.0024,0.0035,
345.43,-45,81.08,0.0018,-0.005,0.0055,
115.14,-46,81.55,0.0019,-0.0053,0.005,
115.14,-44,81.55,0.0019,-0.0049,0.0061,
115.14,-46,81.08,0.0018,-0.0049,0.0046,
501.14,-46,81.08,0.0018,-0.0052,0.0024,
345.43,-46,81.55,0.0019,-0.0052,0.0046,
345.43,-45,80.06,0.0016,-0.0048,0.0053,
345.43,-46,82.0,0.002,-0.0053,0.0049,
115.14,-46,81.08,0.0018,-0.0051,0.0046,
506.9,-49,80.06,0.0016,-0.0037,0.0032,
294.0,-43,84.28,0.0026,-0.0038,0.007,
137.38,-44,82.42,0.0021,-0.0064,0.0051,
115.14,-44,81.08,0.0018,-0.006,0.0045,
230.29,-42,83.21,0.0023,-0.0081,0.005,
460.57,-41,83.58,0.0024,-0.005,0.0086,
153.66,-44,82.0,0.002,-0.0063,0.005,
115.14,-46,81.55,0.0019,-0.005,0.0045,
8110.34,-50,77.56,0.0012,-0.0028,0.0033,
115.14,-47,80.59,0.0017,-0.0046,0.0044,
506.9,-47,82.42,0.0021,-0.0043,0.0046,
173.62,-45,83.58,0.0024,-0.0057,0.005,
506.9,-48,81.08,0.0018,-0.0036,0.004,
115.14,-42,83.21,0.0023,-0.0077,0.0039,
115.14,-44,81.55,0.0019,-0.005,0.006,
506.9,-46,83.58,0.0024,-0.004,0.005,
400.91,-47,82.0,0.002,-0.0047,0.0046,
230.29,-45,80.06,0.0016,-0.0053,0.0039,
501.14,-46,81.08,0.0018,-0.0034,0.0049,
115.14,-46,81.55,0.0019,-0.0052,0.004,
506.9,-47,82.83,0.0022,-0.0045,0.004,
115.14,-41,83.58,0.0024,-0.0046,0.0092,
1503.41,-46,80.06,0.0016,-0.0049,0.0036,
235.83,-47,80.06,0.0016,-0.0042,0.0045,
115.14,-44,81.08,0.0018,-0.006,0.0053,
115.14,-42,83.58,0.0024,-0.0061,0.0079,
115.14,-45,82.0,0.002,-0.0055,0.005,
115.14,-43,83.58,0.0024,-0.0074,0.006,
115.14,-44,84.28,0.0026,-0.0065,0.0062,
230.29,-45,80.06,0.0016,-0.0057,0.0041,
378.0,-42,83.94,0.0025,-0.0079,0.0056,
367.5,-45,83.94,0.0025,-0.0049,0.0053,
501.14,-49,80.59,0.0017,-0.0035,0.0033,
115.14,-46,81.08,0.0018,-0.0052,0.0047,
115.14,-45,81.08,0.0018,-0.0058,0.0055,
115.14,-45,80.59,0.0017,-0.0054,0.0048,
115.14,-46,82.0,0.002,-0.0041,0.0052,
1002.27,-49,78.26,0.0013,-0.0036,0.0035,
345.43,-45,81.08,0.0018,-0.0053,0.0043,
832.08,-46,83.94,0.0025,-0.0049,0.0033,
230.29,-42,84.61,0.0027,-0.0065,0.0078,
3006.82,-49,78.9,0.0014,-0.0035,0.0037,
115.14,-45,82.0,0.002,-0.0055,0.0047,
115.14,-45,81.55,0.0019,-0.0054,0.0051,
501.14,-48,78.9,0.0014,-0.0027,0.004,
115.14,-45,81.55,0.0019,-0.0042,0.0059,
115.14,-44,82.83,0.0022,-0.006,0.0055,
506.9,-45,83.21,0.0023,-0.0059,0.0046,
115.14,-46,81.08,0.0018,-0.0047,0.0049,
115.14,-44,83.21,0.0023,-0.0053,0.0067,
115.14,-43,82.0,0.002,-0.0073,0.004,
230.29,-43,82.42,0.0021,-0.0069,0.0044,
115.14,-44,83.21,0.0023,-0.0051,0.0066,
3548.28,-48,78.9,0.0014,-0.0041,0.0036,
115.14,-46,80.59,0.0017,-0.0044,0.0047,
345.43,-43,81.55,0.0019,-0.0056,0.0068,
115.14,-43,84.28,0.0026,-0.0067,0.0065,
506.9,-43,84.61,0.0027,-0.0069,0.0044,
345.43,-44,81.08,0.0018,-0.0053,0.0065,
115.14,-45,81.55,0.0019,-0.0059,0.0046,
345.43,-45,82.42,0.0021,-0.0052,0.0058,
115.14,-44,83.58,0.0024,-0.0046,0.0064,
115.14,-41,85.23,0.0029,-0.006,0.0086,
123.53,-44,82.83,0.0022,-0.0062,0.0053,
3041.38,-41,85.81,0.0031,-0.0092,0.0047,
230.29,-43,82.83,0.0022,-0.0071,0.0056,
501.14,-50,78.9,0.0014,-0.0033,0.0031,
115.14,-45,83.21,0.0023,-0.0057,0.0054,
115.14,-45,80.06,0.0016,-0.005,0.0054,
230.29,-45,82.42,0.0021,-0.0057,0.0045,
10523.86,-52,77.56,0.0012,-0.0027,0.0024,
115.14,-44,82.83,0.0022,-0.0048,0.0062,
506.9,-47,82.0,0.002,-0.0043,0.0043,
115.14,-46,81.55,0.0019,-0.0053,0.0049,
115.14,-45,80.59,0.0017,-0.0049,0.0055,
206.07,-46,81.08,0.0018,-0.0035,0.005,
171.6,-44,81.08,0.0018,-0.0041,0.0061,
115.14,-46,80.59,0.0017,-0.0041,0.005,
115.14,-45,81.55,0.0019,-0.0059,0.0038,
115.14,-44,81.55,0.0019,-0.006,0.0057,
501.14,-47,80.06,0.0016,-0.0045,0.0032,
115.14,-41,83.58,0.0024,-0.0046,0.0085,
345.43,-46,80.06,0.0016,-0.005,0.0035,
156.94,-42,85.81,0.0031,-0.0075,0.0082,
115.14,-44,82.42,0.0021,-0.006,0.0059,
115.14,-43,82.0,0.002,-0.0067,0.0052,
501.14,-48,80.06,0.0016,-0.0031,0.0042,
140.45,-43,81.55,0.0019,-0.0039,0.0072,
115.14,-42,83.21,0.0023,-0.008,0.005,
115.14,-46,81.55,0.0019,-0.0048,0.0044,
381.27,-43,82.42,0.0021,-0.0054,0.007,
358.54,-44,83.58,0.0024,-0.0049,0.0061,
345.43,-46,80.59,0.0017,-0.0052,0.0049,
506.9,-48,80.59,0.0017,-0.004,0.0035,
115.14,-43,83.21,0.0023,-0.0046,0.0072,
115.14,-45,82.0,0.002,-0.0056,0.0059,
506.9,-46,80.06,0.0016,-0.003,0.0049,
501.14,-46,81.55,0.0019,-0.0038,0.005,
115.14,-44,83.94,0.0025,-0.006,0.0058,
787.5,-48,79.5,0.0015,-0.0042,0.0031,
115.14,-45,80.59,0.0017,-0.0045,0.0057,
230.29,-42,82.0,0.002,-0.0079,0.0044,
115.14,-46,79.5,0.0015,-0.0049,0.0046,
678.46,-49,81.08,0.0018,-0.0031,0.0035,
230.29,-44,82.0,0.002,-0.0052,0.0063,
115.14,-48,79.5,0.0015,-0.0039,0.004,
115.14,-43,83.58,0.0024,-0.0061,0.0073,
506.9,-48,80.59,0.0017,-0.0041,0.0037,
115.14,-44,82.0,0.002,-0.0066,0.0048,
8018.18,-54,77.56,0.0012,-0.0017,0.0019,
115.14,-44,83.94,0.0025,-0.006,0.0059,
575.72,-45,81.55,0.0019,-0.0048,0.0059,
115.14,-47,79.5,0.0015,-0.0045,0.0044,
1002.27,-49,81.08,0.0018,-0.0036,0.0036,
115.14,-44,83.58,0.0024,-0.0055,0.0063,
230.29,-43,84.61,0.0027,-0.007,0.0061,
4102.33,-49,78.9,0.0014,-0.0037,0.003,
115.14,-44,82.42,0.0021,-0.006,0.0054,
1002.27,-47,78.9,0.0014,-0.0035,0.0047,
115.14,-46,82.0,0.002,-0.0049,0.0053,
506.9,-46,80.59,0.0017,-0.0048,0.0038,
115.14,-47,80.06,0.0016,-0.0043,0.0046,
572.73,-47,82.42,0.0021,-0.0038,0.0044,
115.14,-46,82.0,0.002,-0.0052,0.0046,
115.14,-46,81.55,0.0019,-0.0052,0.0035,
506.9,-46,81.55,0.0019,-0.004,0.0053,
115.14,-46,81.55,0.0019,-0.005,0.005,
1002.27,-45,80.59,0.0017,-0.0043,0.0054,
230.29,-45,79.5,0.0015,-0.0053,0.0041,
506.9,-47,81.55,0.0019,-0.0039,0.0046,
122.5,-43,82.83,0.0022,-0.006,0.0068,
506.9,-45,83.21,0.0023,-0.0059,0.0032,
506.9,-50,79.5,0.0015,-0.0033,0.003,
230.29,-46,81.55,0.0019,-0.0035,0.0052,
612.5,-48,80.06,0.0016,-0.0037,0.004,
405.83,-45,81.55,0.0019,-0.0055,0.0045,
115.14,-45,81.55,0.0019,-0.0056,0.005,
115.14,-44,83.58,0.0024,-0.0045,0.0062,
115.14,-47,80.06,0.0016,-0.0042,0.004,
506.9,-48,79.5,0.0015,-0.0024,0.0039,
